# tracer: nop
#
# entries-in-buffer/entries-written: 7656/7656   #P:12
#
#                              _-----=> irqs-off
#                             / _----=> need-resched
#                            | / _---=> hardirq/softirq
#                            || / _--=> preempt-depth
#                            ||| /     delay
#           TASK-PID   CPU#  ||||    TIMESTAMP  FUNCTION
#              | |       |   ||||       |         |
              sh-8769  [004] .... 156194.211117: tlb_flush: pages:-1 reason:flush on task switch (0)
    mtier_worker-8768  [005] .... 156196.105221: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.105223: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.105223: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.105297: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.105299: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.105299: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.105383: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.105385: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.105385: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.105460: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.105462: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.105462: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.105546: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.105548: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.105548: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.105622: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.105624: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.105624: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.105708: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.105710: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.105710: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.105783: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.105785: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.105786: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.105874: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.105889: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.105889: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.105945: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.105947: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.105947: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.106012: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.106014: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.106014: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.106070: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.106071: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.106071: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.106175: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.106177: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.106177: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.106250: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.106252: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.106253: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.106337: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.106339: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.106339: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.106413: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.106415: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.106415: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.106499: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.106501: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.106501: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.106575: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.106577: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.106578: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.106661: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.106663: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.106663: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.106737: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.106739: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.106740: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.106828: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.106831: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.106831: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.106908: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.106910: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.106910: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.106974: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.106976: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.106976: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.107032: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.107034: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.107034: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.107098: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.107100: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.107100: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.107182: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.107184: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.107184: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.107269: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.107271: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.107271: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.107345: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.107347: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.107347: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.107431: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.107433: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.107433: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.107507: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.107509: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.107509: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.107593: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.107595: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.107595: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.107669: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.107671: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.107671: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.107755: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.107757: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.107757: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.107836: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.107838: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.107838: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.107922: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.107923: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.107923: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.107979: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.107981: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.107981: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.108046: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.108047: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.108047: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.108103: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.108105: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.108105: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.108201: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.108203: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.108203: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.108277: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.108279: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.108279: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.108364: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.108366: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.108366: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.108440: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.108441: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.108442: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.108526: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.108528: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.108528: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.108602: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.108604: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.108604: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.108688: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.108690: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.108690: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.108765: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.108766: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.108767: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.108855: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.108857: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.108857: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.108929: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.108930: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.108930: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.108995: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.108997: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.108997: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.109053: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.109055: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.109055: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.109140: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.109142: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.109142: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.109216: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.109217: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.109218: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.109302: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.109304: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.109305: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.109378: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.109380: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.109381: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.109465: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.109467: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.109467: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.109541: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.109543: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.109543: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.109628: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.109629: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.109630: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.109703: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.109705: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.109705: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.109790: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.109792: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.109792: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.109870: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.109872: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.109872: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.109957: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.109959: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.109959: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.110033: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.110035: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.110035: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.110120: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.110122: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.110122: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.110196: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.110198: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.110199: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.110283: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.110285: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.110286: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.110360: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.110362: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.110362: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.110446: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.110448: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.110449: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.110522: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.110524: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.110524: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.110609: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.110611: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.110611: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.110685: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.110687: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.110687: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.110771: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.110773: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.110773: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.110851: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.110853: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.110853: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.110933: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.110934: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.110934: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.110990: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.110992: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.110992: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.111056: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.111058: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.111058: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.111128: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.111130: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.111130: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.111214: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.111216: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.111217: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.111290: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.111292: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.111293: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.111377: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.111379: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.111379: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.111452: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.111454: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.111455: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.111539: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.111541: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.111541: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.111614: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.111616: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.111616: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.111701: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.111703: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.111703: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.111777: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.111779: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.111779: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.111867: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.111870: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.111870: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.111944: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.111946: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.111946: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.112031: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.112033: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.112033: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.112107: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.112109: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.112109: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.112194: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.112196: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.112196: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.112270: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.112272: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.112272: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.112356: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.112358: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.112359: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.112433: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.112435: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.112435: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.112520: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.112522: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.112522: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.112595: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.112597: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.112598: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.112682: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.112684: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.112684: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .... 156196.112757: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-8777  [006] d.h. 156196.112759: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-8778  [011] d.h. 156196.112760: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-8768  [005] .N.. 156196.112852: tlb_flush: pages:-1 reason:remote ipi send (4)
