# tracer: nop
#
# entries-in-buffer/entries-written: 8592/8592   #P:12
#
#                              _-----=> irqs-off
#                             / _----=> need-resched
#                            | / _---=> hardirq/softirq
#                            || / _--=> preempt-depth
#                            ||| /     delay
#           TASK-PID   CPU#  ||||    TIMESTAMP  FUNCTION
#              | |       |   ||||       |         |
              sh-1270  [002] .... 140622.636935: tlb_flush: pages:-1 reason:flush on task switch (0)
          stream-1279  [009] d.h. 140634.079945: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.079982: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.079983: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.079983: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.080028: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.080029: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.080029: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.080066: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.080067: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.080068: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.080113: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.080114: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.080115: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.080152: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.080153: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.080153: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.080198: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.080199: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.080199: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.080236: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.080237: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.080237: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.080282: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.080283: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.080283: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.080323: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.080324: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.080324: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.080371: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.080372: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.080372: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.080409: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.080410: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.080410: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.080455: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1279  [009] d.h. 140634.080457: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1278  [008] d.h. 140634.080457: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.080495: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.080496: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.080496: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.080541: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.080542: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.080543: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.080580: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.080581: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.080581: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.080626: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.080627: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.080627: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.080664: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.080665: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.080666: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.080710: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.080711: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.080712: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.080748: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.080749: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.080750: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.080794: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.080795: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.080795: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.080832: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1279  [009] d.h. 140634.080834: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1278  [008] d.h. 140634.080834: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.080879: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.080880: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.080880: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.080917: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.080918: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.080918: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.080963: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.080964: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.080964: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.081001: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.081003: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.081003: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.081049: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.081050: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.081050: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.081087: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.081089: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.081089: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.081133: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.081134: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.081135: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.081172: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.081173: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.081173: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.081219: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.081220: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.081220: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.081258: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.081259: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.081259: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.081304: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.081305: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.081305: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.081347: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.081348: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.081348: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.081394: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1279  [009] d.h. 140634.081396: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1278  [008] d.h. 140634.081396: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.081433: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.081434: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.081434: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.081480: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.081481: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.081481: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.081520: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.081521: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.081521: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.081566: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.081567: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.081567: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.081604: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.081605: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.081605: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.081650: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.081651: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.081651: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.081688: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.081689: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.081690: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.081734: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.081735: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.081735: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.081773: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.081774: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.081774: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.081818: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.081819: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.081819: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.081856: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.081857: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.081857: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.081903: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.081904: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.081904: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.081941: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.081942: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.081942: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.081987: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.081988: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.081988: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.082026: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.082027: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.082027: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.082073: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.082074: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.082074: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.082111: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.082112: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.082113: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.082158: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.082159: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.082159: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.082196: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.082197: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.082197: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.082242: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1279  [009] d.h. 140634.082243: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1278  [008] d.h. 140634.082243: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.082280: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.082282: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.082282: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.082337: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1279  [009] d.h. 140634.082338: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1278  [008] d.h. 140634.082338: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.082376: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.082377: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.082377: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.082423: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.082424: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.082424: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.082461: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.082462: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.082462: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.082508: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.082509: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.082510: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.082547: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.082548: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.082549: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.082594: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.082595: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.082596: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.082633: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.082634: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.082634: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.082680: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.082681: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.082681: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.082718: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.082719: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.082720: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.082765: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.082766: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.082766: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.082803: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.082804: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.082804: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.082849: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.082851: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.082851: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.082888: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1279  [009] d.h. 140634.082889: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1278  [008] d.h. 140634.082889: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.082934: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.082935: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.082935: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.082972: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.082973: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.082973: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.083018: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.083019: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.083020: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.083057: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.083058: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.083058: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.083103: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.083104: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.083104: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.083141: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.083142: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.083142: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.083187: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.083188: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.083188: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.083225: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.083226: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.083226: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.083271: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.083272: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.083272: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.083309: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.083314: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.083315: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.083360: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.083361: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.083361: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.083399: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.083400: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.083400: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.083445: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.083446: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.083446: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.083483: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.083484: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.083485: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.083530: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.083532: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.083532: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.083569: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.083570: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.083570: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.083615: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.083616: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.083616: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.083653: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.083654: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.083654: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.083699: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.083700: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.083700: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.083738: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.083739: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.083739: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.083784: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.083785: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.083786: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.083823: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.083824: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.083824: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.083869: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1279  [009] d.h. 140634.083870: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1278  [008] d.h. 140634.083870: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.083907: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.083908: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.083908: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.083953: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.083954: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.083954: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.083991: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.083992: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.083992: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-1269  [006] .... 140634.084037: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-1278  [008] d.h. 140634.084038: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-1279  [009] d.h. 140634.084038: tlb_flush: pages:-1 reason:remote shootdown (1)
