# tracer: nop
#
# entries-in-buffer/entries-written: 10841/10841   #P:12
#
#                              _-----=> irqs-off
#                             / _----=> need-resched
#                            | / _---=> hardirq/softirq
#                            || / _--=> preempt-depth
#                            ||| /     delay
#           TASK-PID   CPU#  ||||    TIMESTAMP  FUNCTION
#              | |       |   ||||       |         |
              sh-2931  [011] .... 143949.627444: tlb_flush: pages:-1 reason:flush on task switch (0)
          stream-2941  [008] d.h. 143961.035861: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.035862: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [010] .... 143961.035910: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2942  [006] d.h. 143961.035911: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2940  [007] d.h. 143961.035911: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.035911: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.035911: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [010] .... 143961.035949: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2942  [006] d.h. 143961.035950: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2940  [007] d.h. 143961.035950: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.035950: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.035950: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [010] .... 143961.035997: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2942  [006] d.h. 143961.035999: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2940  [007] d.h. 143961.035999: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.035999: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.035999: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [010] .... 143961.036036: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2942  [006] d.h. 143961.036037: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2940  [007] d.h. 143961.036038: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.036038: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.036038: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [010] .... 143961.036084: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2940  [007] d.h. 143961.036086: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.036086: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2942  [006] d.h. 143961.036086: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.036086: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [010] .... 143961.036124: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2942  [006] d.h. 143961.036125: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.036125: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2940  [007] d.h. 143961.036125: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.036125: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [010] .... 143961.036172: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2942  [006] d.h. 143961.036173: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2940  [007] d.h. 143961.036173: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.036174: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.036174: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [010] .... 143961.036211: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2942  [006] d.h. 143961.036212: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2940  [007] d.h. 143961.036213: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.036213: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.036213: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [010] .... 143961.036259: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2942  [006] d.h. 143961.036261: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.036261: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2940  [007] d.h. 143961.036261: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.036261: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [010] .... 143961.036299: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2942  [006] d.h. 143961.036300: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2940  [007] d.h. 143961.036300: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.036300: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.036301: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [010] .... 143961.036348: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2940  [007] d.h. 143961.036350: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2942  [006] d.h. 143961.036350: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.036350: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.036350: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [010] .... 143961.036388: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2942  [006] d.h. 143961.036390: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.036390: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2940  [007] d.h. 143961.036390: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.036390: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [010] .... 143961.036437: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2942  [006] d.h. 143961.036438: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2940  [007] d.h. 143961.036439: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.036439: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.036439: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [010] .... 143961.036476: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2940  [007] d.h. 143961.036478: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.036478: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2942  [006] d.h. 143961.036478: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.036478: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [010] .N.. 143961.036535: tlb_flush: pages:-1 reason:remote ipi send (4)
     kworker/8:0-13081 [008] d.h. 143961.036539: tlb_flush: pages:-1 reason:flush on task switch (0)
     kworker/9:1-101   [009] d.h. 143961.036539: tlb_flush: pages:-1 reason:flush on task switch (0)
     kworker/6:0-27338 [006] d.h. 143961.036539: tlb_flush: pages:-1 reason:flush on task switch (0)
     kworker/7:0-15813 [007] d.h. 143961.036539: tlb_flush: pages:-1 reason:flush on task switch (0)
     kworker/9:1-101   [009] d... 143961.036548: tlb_flush: pages:-1 reason:flush on task switch (0)
     kworker/6:0-27338 [006] d... 143961.036548: tlb_flush: pages:-1 reason:flush on task switch (0)
     kworker/7:0-15813 [007] d... 143961.036548: tlb_flush: pages:-1 reason:flush on task switch (0)
     kworker/8:0-13081 [008] d... 143961.036548: tlb_flush: pages:-1 reason:flush on task switch (0)
    mtier_worker-2929  [010] .... 143961.036901: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2940  [007] d.h. 143961.036904: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.036904: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2942  [006] d.h. 143961.036904: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.036904: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [010] .... 143961.036951: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2942  [006] d.h. 143961.036952: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2940  [007] d.h. 143961.036953: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.036953: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.036953: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [010] .... 143961.036990: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2942  [006] d.h. 143961.036991: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2940  [007] d.h. 143961.036991: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.036991: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.036992: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [010] .... 143961.037037: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2942  [006] d.h. 143961.037038: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2940  [007] d.h. 143961.037039: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.037039: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.037039: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [010] .... 143961.037076: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2940  [007] d.h. 143961.037077: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2942  [006] d.h. 143961.037077: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.037077: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.037077: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [010] .... 143961.037123: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2942  [006] d.h. 143961.037124: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2940  [007] d.h. 143961.037125: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.037125: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.037125: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [010] .... 143961.037162: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2942  [006] d.h. 143961.037163: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2940  [007] d.h. 143961.037163: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.037163: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.037164: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [010] .... 143961.037210: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2942  [006] d.h. 143961.037211: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2940  [007] d.h. 143961.037211: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.037211: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.037211: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [010] .... 143961.037249: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2940  [007] d.h. 143961.037250: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2942  [006] d.h. 143961.037250: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.037250: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.037250: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [010] .... 143961.037296: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2942  [006] d.h. 143961.037298: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.037298: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2940  [007] d.h. 143961.037298: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.037298: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [010] .... 143961.037335: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2941  [008] d.h. 143961.037336: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2940  [007] d.h. 143961.037337: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2942  [006] d.h. 143961.037337: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.037337: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [010] .... 143961.037382: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2942  [006] d.h. 143961.037383: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2940  [007] d.h. 143961.037383: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.037384: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.037384: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [010] .... 143961.037421: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2942  [006] d.h. 143961.037422: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2940  [007] d.h. 143961.037422: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.037422: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.037423: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [010] .... 143961.037469: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2942  [006] d.h. 143961.037471: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.037471: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2940  [007] d.h. 143961.037471: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.037471: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [010] .... 143961.037508: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2942  [006] d.h. 143961.037509: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2940  [007] d.h. 143961.037509: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.037510: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.037510: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [010] .... 143961.037568: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2942  [006] d.h. 143961.037569: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2940  [007] d.h. 143961.037570: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.037570: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.037570: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [000] .... 143961.037629: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2942  [006] d.h. 143961.037634: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2940  [007] d.h. 143961.037635: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.037635: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.037635: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [000] .... 143961.037740: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2942  [006] d.h. 143961.037742: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2940  [007] d.h. 143961.037742: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.037743: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.037743: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [000] .... 143961.037815: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2942  [006] d.h. 143961.037817: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2940  [007] d.h. 143961.037817: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.037817: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.037818: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [000] .... 143961.037918: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2940  [007] d.h. 143961.037920: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2942  [006] d.h. 143961.037920: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.037920: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.037921: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [000] .... 143961.037990: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2942  [006] d.h. 143961.037992: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2940  [007] d.h. 143961.037992: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.037992: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.037992: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [000] .... 143961.038071: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2942  [006] d.h. 143961.038073: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2940  [007] d.h. 143961.038073: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.038073: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.038074: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [000] .... 143961.038143: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2942  [006] d.h. 143961.038145: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2940  [007] d.h. 143961.038145: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.038145: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.038145: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [000] .... 143961.038224: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2942  [006] d.h. 143961.038227: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2940  [007] d.h. 143961.038227: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.038227: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.038227: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [000] .... 143961.038296: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2942  [006] d.h. 143961.038298: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2940  [007] d.h. 143961.038298: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.038299: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.038299: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [000] .... 143961.038378: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2942  [006] d.h. 143961.038381: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2940  [007] d.h. 143961.038381: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.038381: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.038381: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [000] .... 143961.038450: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2942  [006] d.h. 143961.038452: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2940  [007] d.h. 143961.038453: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.038453: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.038453: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [000] .... 143961.038544: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2942  [006] d.h. 143961.038546: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2940  [007] d.h. 143961.038546: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.038546: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.038547: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [000] .... 143961.038616: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2942  [006] d.h. 143961.038618: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2940  [007] d.h. 143961.038618: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.038618: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.038619: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [000] .... 143961.038699: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2942  [006] d.h. 143961.038701: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.038701: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2940  [007] d.h. 143961.038702: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.038702: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [000] .... 143961.038770: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2942  [006] d.h. 143961.038772: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.038772: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2940  [007] d.h. 143961.038772: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.038773: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [000] .... 143961.038852: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2942  [006] d.h. 143961.038854: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2940  [007] d.h. 143961.038854: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.038854: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.038855: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [000] .... 143961.038923: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2942  [006] d.h. 143961.038926: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2940  [007] d.h. 143961.038926: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.038926: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.038926: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [000] .... 143961.039005: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2942  [006] d.h. 143961.039007: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2940  [007] d.h. 143961.039007: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.039007: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.039008: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [000] .... 143961.039076: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2942  [006] d.h. 143961.039078: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2940  [007] d.h. 143961.039078: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.039078: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.039079: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [000] .... 143961.039156: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2942  [006] d.h. 143961.039158: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2940  [007] d.h. 143961.039159: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.039159: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.039159: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [000] .... 143961.039228: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2942  [006] d.h. 143961.039230: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2940  [007] d.h. 143961.039230: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.039230: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.039231: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [000] .... 143961.039309: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2942  [006] d.h. 143961.039311: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2940  [007] d.h. 143961.039311: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.039311: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.039312: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [000] .... 143961.039380: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2942  [006] d.h. 143961.039382: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2940  [007] d.h. 143961.039382: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.039382: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.039383: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [000] .... 143961.039461: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2942  [006] d.h. 143961.039463: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2940  [007] d.h. 143961.039463: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.039464: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.039464: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [000] .... 143961.039538: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2942  [006] d.h. 143961.039541: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2940  [007] d.h. 143961.039541: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.039541: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2939  [009] d.h. 143961.039541: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-2929  [000] .... 143961.039621: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-2942  [006] d.h. 143961.039623: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2940  [007] d.h. 143961.039623: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-2941  [008] d.h. 143961.039623: tlb_flush: pages:-1 reason:remote shootdown (1)
