# tracer: nop
#
# entries-in-buffer/entries-written: 11188/11188   #P:12
#
#                              _-----=> irqs-off
#                             / _----=> need-resched
#                            | / _---=> hardirq/softirq
#                            || / _--=> preempt-depth
#                            ||| /     delay
#           TASK-PID   CPU#  ||||    TIMESTAMP  FUNCTION
#              | |       |   ||||       |         |
              sh-3097  [011] .... 144456.601959: tlb_flush: pages:-1 reason:flush on task switch (0)
    mtier_worker-3096  [008] .... 144468.014833: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.014834: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.014834: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.014834: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.014834: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.014879: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.014880: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.014880: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.014881: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.014881: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.014918: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.014919: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.014919: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.014919: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.014919: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.014964: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.014965: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.014965: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.014965: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.014966: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.015002: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.015004: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.015004: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.015004: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.015004: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.015053: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.015054: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.015054: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.015055: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.015055: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.015092: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.015093: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.015094: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.015094: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.015094: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.015139: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.015141: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.015141: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.015141: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.015141: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.015178: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.015179: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.015179: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.015179: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.015179: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.015226: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.015227: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.015227: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.015227: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.015227: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.015264: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.015265: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.015266: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.015266: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.015266: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.015310: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.015312: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.015312: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.015312: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.015312: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.015349: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.015350: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.015350: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.015350: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.015350: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.015395: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.015396: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.015396: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.015396: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.015397: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.015434: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.015435: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.015435: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.015435: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.015436: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.015480: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.015481: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.015481: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.015481: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.015481: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.015518: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.015520: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.015520: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.015520: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.015520: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.015565: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.015566: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.015566: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.015566: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.015567: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.015604: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.015606: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.015606: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.015606: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.015606: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.015651: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.015653: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.015653: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.015653: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.015653: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.015690: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.015691: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.015691: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.015691: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.015692: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.015737: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.015738: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.015738: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.015738: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.015738: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.015776: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.015777: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.015777: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.015777: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.015777: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.015822: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.015823: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.015823: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.015823: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.015824: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.015861: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.015862: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.015862: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.015862: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.015862: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.015908: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.015909: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.015909: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.015909: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.015909: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.015946: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.015947: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.015948: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.015948: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.015948: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.015993: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3106  [009] d.h. 144468.015994: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3107  [006] d.h. 144468.015994: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.015994: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.015994: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.016031: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.016033: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.016033: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.016033: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.016033: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.016081: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.016083: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.016083: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.016083: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.016083: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.016120: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.016122: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.016122: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.016122: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.016122: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.016168: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.016169: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.016169: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.016169: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.016169: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.016207: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.016208: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.016208: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.016208: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.016208: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.016254: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.016255: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.016255: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.016255: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.016255: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.016293: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.016294: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.016294: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.016294: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.016294: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.016340: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.016341: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.016341: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.016341: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.016342: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.016379: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.016380: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.016380: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.016380: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.016380: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.016426: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.016427: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.016427: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.016427: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.016427: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.016464: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.016466: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.016466: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.016466: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.016466: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.016521: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.016523: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.016523: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.016523: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.016523: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.016560: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.016562: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.016562: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.016562: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.016562: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.016607: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.016608: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.016608: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.016609: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.016609: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.016647: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.016648: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.016648: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.016648: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.016648: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.016693: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3106  [009] d.h. 144468.016695: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3107  [006] d.h. 144468.016695: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.016695: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.016695: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.016732: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.016734: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.016734: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.016734: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.016734: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.016779: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.016781: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.016781: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.016781: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.016781: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.016818: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.016819: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.016819: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.016820: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.016820: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.016864: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3106  [009] d.h. 144468.016866: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.016866: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3107  [006] d.h. 144468.016866: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.016866: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.016903: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.016905: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.016905: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.016905: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.016905: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.016950: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.016951: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.016951: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.016951: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.016951: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.016989: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.016990: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.016990: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.016990: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.016990: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.017050: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.017051: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.017051: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.017052: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.017052: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.017089: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.017090: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.017090: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.017090: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.017090: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.017146: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.017147: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.017147: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.017147: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.017147: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.017185: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.017186: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.017186: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.017186: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.017186: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.017231: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.017232: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.017233: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.017233: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.017233: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.017270: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.017271: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.017271: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.017271: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.017271: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.017316: tlb_flush: pages:-1 reason:remote ipi send (4)
          stream-3107  [006] d.h. 144468.017317: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3106  [009] d.h. 144468.017317: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3108  [010] d.h. 144468.017318: tlb_flush: pages:-1 reason:remote shootdown (1)
          stream-3105  [011] d.h. 144468.017318: tlb_flush: pages:-1 reason:remote shootdown (1)
    mtier_worker-3096  [008] .... 144468.017355: tlb_flush: pages:-1 reason:remote ipi send (4)
